,Date_time,Open,High,Low,Close,Zones,Prox,Dist,SZ_Prox,SZ_Dist,DZ_Prox,DZ_Dist
337,01/04/21 12:20,14751.6,14751.75,14729.3,14735.55,,,,0.0,0.0,14687.75,14676.05
338,01/04/21 12:15,14753.6,14757.45,14749.95,14751.05,,,,0.0,0.0,14687.75,14676.05
339,01/04/21 12:10,14755.4,14760.4,14748.45,14753.4,DZ,14738.4,14730.3,0.0,0.0,14687.75,14676.05
340,01/04/21 12:05,14739.0,14757.1,14738.9,14756.25,,,,0.0,0.0,14687.75,14676.05
341,01/04/21 12:00,14735.65,14739.45,14730.3,14738.4,,,,0.0,0.0,14687.75,14676.05
342,01/04/21 11:55,14738.1,14747.1,14733.45,14734.7,,,,0.0,0.0,14687.75,14676.05
343,01/04/21 11:50,14718.6,14739.45,14715.9,14738.05,,,,0.0,0.0,14687.75,14676.05
344,01/04/21 11:45,14719.6,14721.75,14716.2,14718.95,,,,0.0,0.0,14687.75,14676.05
345,01/04/21 11:40,14720.85,14723.0,14719.05,14719.55,,,,0.0,0.0,14687.75,14676.05
346,01/04/21 11:35,14715.35,14723.45,14710.95,14720.1,,,,0.0,0.0,14687.75,14676.05
347,01/04/21 11:30,14713.85,14721.0,14713.3,14715.55,,,,0.0,0.0,14687.75,14676.05
348,01/04/21 11:25,14714.1,14714.6,14705.4,14713.95,,,,0.0,0.0,14687.75,14676.05
349,01/04/21 11:20,14715.7,14721.2,14710.8,14713.85,,,,0.0,0.0,14687.75,14676.05
350,01/04/21 11:15,14727.75,14731.45,14710.2,14715.15,,,,0.0,0.0,14687.75,14676.05
351,01/04/21 11:10,14716.4,14727.85,14711.8,14727.6,,,,0.0,0.0,14687.75,14676.05
352,01/04/21 11:05,14703.85,14717.7,14701.3,14716.2,SZ,14707.55,14726.1,0.0,0.0,14687.75,14676.05
353,01/04/21 11:00,14713.8,14713.8,14692.45,14702.7,,,,0.0,0.0,14687.75,14676.05
354,01/04/21 10:55,14707.6,14718.55,14696.4,14712.8,,,,0.0,0.0,14687.75,14676.05
355,01/04/21 10:50,14716.55,14726.1,14706.8,14707.55,SZ,14742.7,14749.15,0.0,0.0,14687.75,14676.05
356,01/04/21 10:45,14743.1,14743.35,14715.75,14716.2,,,,0.0,0.0,14687.75,14676.05
357,01/04/21 10:40,14747.25,14749.15,14738.9,14742.7,SZ,14757.3,14761.4,0.0,0.0,14687.75,14676.05
358,01/04/21 10:35,14759.6,14761.65,14747.05,14747.95,,,,0.0,0.0,14687.75,14676.05
359,01/04/21 10:30,14757.3,14761.4,14742.4,14759.2,SZ,14765.9,14782.75,0.0,0.0,14687.75,14676.05
360,01/04/21 10:25,14769.25,14771.35,14756.0,14757.45,,,,0.0,0.0,14687.75,14676.05
361,01/04/21 10:20,14773.15,14775.2,14763.9,14768.65,,,,0.0,0.0,14687.75,14676.05
362,01/04/21 10:15,14765.9,14782.75,14764.5,14773.2,SZ,14776.9,14787.75,0.0,0.0,14687.75,14676.05
363,01/04/21 10:10,14778.0,14781.0,14765.15,14766.6,,,,0.0,0.0,14687.75,14676.05
364,01/04/21 10:05,14776.9,14786.75,14775.85,14777.35,,,,0.0,0.0,14687.75,14676.05
365,01/04/21 10:00,14778.8,14787.75,14772.35,14777.0,DZ,14775.95,14760.8,0.0,0.0,14687.75,14676.05
366,01/04/21 9:55,14770.1,14781.7,14770.1,14779.3,,,,0.0,0.0,14687.75,14676.05
367,01/04/21 9:50,14775.95,14788.3,14769.0,14770.45,,,,0.0,0.0,14687.75,14676.05
368,01/04/21 9:45,14774.2,14776.9,14763.65,14775.65,,,,0.0,0.0,14687.75,14676.05
369,01/04/21 9:40,14768.8,14775.2,14760.8,14774.95,,,,0.0,0.0,14687.75,14676.05
370,01/04/21 9:35,14781.85,14786.45,14763.85,14769.25,,,,0.0,0.0,14687.75,14676.05
371,01/04/21 9:30,14789.9,14795.35,14779.1,14782.05,,,,0.0,0.0,14687.75,14676.05
372,01/04/21 9:25,14803.8,14807.45,14778.15,14789.35,,,,0.0,0.0,14687.75,14676.05
373,01/04/21 9:20,14808.8,14813.7,14797.9,14801.7,,,,0.0,0.0,14687.75,14676.05
374,01/04/21 9:15,14798.6,14814.65,14781.15,14809.05,DZ,14687.75,14676.05,0.0,0.0,0.0,0.0
375,31/03/21 15:25,14687.25,14697.15,14686.05,14693.05,,,,0.0,0.0,0.0,0.0
376,31/03/21 15:20,14686.9,14699.9,14676.05,14687.75,SZ,14694.3,14706.15,0.0,0.0,0.0,0.0
377,31/03/21 15:15,14693.4,14696.95,14686.55,14686.7,,,,0.0,0.0,0.0,0.0
378,31/03/21 15:10,14700.05,14706.15,14686.9,14694.3,,,,0.0,0.0,0.0,0.0
379,31/03/21 15:05,14681.7,14703.95,14674.25,14700.35,SZ,14719.25,14729.75,0.0,0.0,0.0,0.0
380,31/03/21 15:00,14726.3,14726.95,14670.25,14682.6,,,,0.0,0.0,0.0,0.0
381,31/03/21 14:55,14719.25,14729.75,14711.2,14726.85,DZ,14710.1,14706.1,0.0,0.0,0.0,0.0
382,31/03/21 14:50,14708.65,14723.35,14708.0,14719.6,,,,0.0,0.0,0.0,0.0
383,31/03/21 14:45,14710.1,14718.5,14706.1,14707.55,,,,0.0,0.0,0.0,0.0
384,31/03/21 14:40,14700.55,14713.65,14699.15,14710.4,SZ,14704.35,14716.95,0.0,0.0,0.0,0.0
385,31/03/21 14:35,14712.8,14720.55,14699.9,14700.75,,,,0.0,0.0,0.0,0.0
386,31/03/21 14:30,14704.35,14716.95,14697.55,14712.85,,,,0.0,0.0,0.0,0.0
387,31/03/21 14:25,14723.1,14724.1,14702.15,14702.7,,,,0.0,0.0,0.0,0.0
388,31/03/21 14:20,14737.35,14739.15,14720.05,14723.4,,,,0.0,0.0,0.0,0.0
389,31/03/21 14:15,14740.25,14749.8,14731.85,14737.25,,,,0.0,0.0,0.0,0.0
390,31/03/21 14:10,14739.0,14746.15,14734.7,14740.6,,,,0.0,0.0,0.0,0.0
391,31/03/21 14:05,14736.35,14740.3,14725.25,14739.55,,,,0.0,0.0,0.0,0.0
392,31/03/21 14:00,14733.75,14738.8,14728.1,14736.2,,,,0.0,0.0,0.0,0.0
393,31/03/21 13:55,14730.5,14736.5,14716.1,14733.7,,,,0.0,0.0,0.0,0.0
394,31/03/21 13:50,14712.65,14730.8,14712.65,14729.3,,,,0.0,0.0,0.0,0.0
395,31/03/21 13:45,14727.4,14727.9,14710.85,14712.55,DZ,14718.5,14711.2,0.0,0.0,0.0,0.0
396,31/03/21 13:40,14717.9,14730.05,14712.85,14727.8,,,,0.0,0.0,0.0,0.0
397,31/03/21 13:35,14717.85,14724.25,14711.2,14718.5,,,,0.0,0.0,0.0,0.0
398,31/03/21 13:30,14700.5,14718.65,14693.65,14717.35,SZ,14709.4,14715.55,0.0,0.0,0.0,0.0
399,31/03/21 13:25,14710.95,14717.55,14698.25,14699.8,,,,0.0,0.0,0.0,0.0
400,31/03/21 13:20,14709.4,14715.55,14691.25,14711.15,,,,0.0,0.0,0.0,0.0
401,31/03/21 13:15,14747.65,14757.7,14701.8,14709.2,SZ,14760.8,14776.0,0.0,0.0,0.0,0.0
402,31/03/21 13:10,14760.7,14767.7,14743.5,14746.4,,,,0.0,0.0,0.0,0.0
403,31/03/21 13:05,14761.25,14776.0,14757.85,14760.8,,,,0.0,0.0,0.0,0.0
404,31/03/21 13:00,14744.15,14765.45,14735.0,14761.1,,,,0.0,0.0,0.0,0.0
405,31/03/21 12:55,14739.75,14747.55,14730.5,14743.65,,,,0.0,0.0,0.0,0.0
406,31/03/21 12:50,14739.55,14740.65,14730.75,14739.15,,,,0.0,0.0,0.0,0.0
407,31/03/21 12:45,14745.65,14752.3,14736.2,14739.45,,,,0.0,0.0,0.0,0.0
408,31/03/21 12:40,14741.9,14748.7,14737.05,14745.55,,,,0.0,0.0,0.0,0.0
409,31/03/21 12:35,14740.45,14745.2,14734.2,14742.3,,,,0.0,0.0,0.0,0.0
410,31/03/21 12:30,14730.5,14741.65,14727.25,14740.35,,,,0.0,0.0,0.0,0.0
411,31/03/21 12:25,14736.7,14739.55,14727.15,14730.25,,,,0.0,0.0,0.0,0.0
412,31/03/21 12:20,14743.3,14749.2,14735.4,14737.25,,,,0.0,0.0,0.0,0.0
413,31/03/21 12:15,14734.65,14744.55,14726.45,14742.8,,,,0.0,0.0,0.0,0.0
414,31/03/21 12:10,14731.6,14740.25,14726.8,14734.9,,,,0.0,0.0,0.0,0.0
415,31/03/21 12:05,14735.85,14739.65,14730.55,14731.45,DZ,14731.25,14715.25,0.0,0.0,0.0,0.0
416,31/03/21 12:00,14722.65,14743.05,14718.7,14735.8,,,,0.0,0.0,0.0,0.0
417,31/03/21 11:55,14721.05,14726.15,14715.25,14722.25,,,,0.0,0.0,0.0,0.0
418,31/03/21 11:50,14726.25,14732.95,14718.8,14721.0,,,,0.0,0.0,0.0,0.0
419,31/03/21 11:45,14731.25,14738.5,14725.65,14725.95,,,,0.0,0.0,0.0,0.0
420,31/03/21 11:40,14716.75,14737.1,14713.35,14730.95,,,,0.0,0.0,0.0,0.0
421,31/03/21 11:35,14723.7,14727.7,14716.75,14717.65,SZ,14735.95,14745.35,0.0,0.0,0.0,0.0
422,31/03/21 11:30,14738.1,14738.75,14718.55,14723.25,,,,0.0,0.0,0.0,0.0
423,31/03/21 11:25,14735.95,14745.35,14730.95,14737.25,SZ,14736.4,14754.55,0.0,0.0,0.0,0.0
424,31/03/21 11:20,14744.75,14744.75,14730.65,14736.15,,,,0.0,0.0,0.0,0.0
425,31/03/21 11:15,14741.35,14754.55,14740.55,14744.4,,,,0.0,0.0,0.0,0.0
426,31/03/21 11:10,14736.4,14744.4,14731.25,14740.4,DZ,14725.15,14711.1,0.0,0.0,0.0,0.0
427,31/03/21 11:05,14724.45,14745.8,14722.8,14736.45,,,,0.0,0.0,0.0,0.0
428,31/03/21 11:00,14722.5,14728.55,14711.1,14725.15,,,,0.0,0.0,0.0,0.0
429,31/03/21 10:55,14722.35,14728.7,14715.6,14721.7,,,,0.0,0.0,0.0,0.0
430,31/03/21 10:50,14730.55,14738.35,14722.4,14722.45,DZ,14719.0,14703.5,0.0,0.0,0.0,0.0
431,31/03/21 10:45,14719.15,14730.1,14711.8,14730.1,,,,0.0,0.0,0.0,0.0
432,31/03/21 10:40,14713.4,14719.8,14703.5,14719.0,SZ,14734.0,14739.95,0.0,0.0,0.0,0.0
433,31/03/21 10:35,14738.0,14738.75,14712.1,14713.1,,,,0.0,0.0,0.0,0.0
434,31/03/21 10:30,14734.0,14739.95,14727.0,14738.05,DZ,14728.65,14718.4,0.0,0.0,0.0,0.0
435,31/03/21 10:25,14722.35,14736.75,14717.2,14734.9,,,,0.0,0.0,0.0,0.0
436,31/03/21 10:20,14728.65,14732.55,14718.4,14721.95,,,,0.0,0.0,0.0,0.0
437,31/03/21 10:15,14747.2,14756.85,14726.05,14728.3,,,,0.0,0.0,0.0,0.0
438,31/03/21 10:10,14757.95,14757.95,14741.1,14747.15,,,,0.0,0.0,0.0,0.0
439,31/03/21 10:05,14748.25,14766.65,14747.6,14758.45,SZ,14761.3,14772.95,0.0,0.0,0.0,0.0
440,31/03/21 10:00,14762.0,14762.0,14742.65,14748.7,,,,0.0,0.0,0.0,0.0
441,31/03/21 9:55,14764.35,14772.5,14755.85,14761.3,,,,0.0,0.0,0.0,0.0
442,31/03/21 9:50,14761.3,14772.95,14753.2,14763.85,,,,0.0,0.0,0.0,0.0
443,31/03/21 9:45,14781.75,14785.5,14759.15,14761.75,,,,0.0,0.0,0.0,0.0
444,31/03/21 9:40,14774.2,14790.05,14773.2,14783.0,,,,0.0,0.0,0.0,0.0
445,31/03/21 9:35,14747.05,14777.25,14739.7,14773.85,,,,0.0,0.0,0.0,0.0
446,31/03/21 9:30,14727.4,14751.4,14723.1,14745.5,SZ,14744.8,14756.75,0.0,0.0,0.0,0.0
447,31/03/21 9:25,14756.4,14761.1,14726.9,14727.6,,,,0.0,0.0,0.0,0.0
448,31/03/21 9:20,14744.8,14756.75,14731.15,14756.7,,,,0.0,0.0,0.0,0.0
449,31/03/21 9:15,14812.9,14813.75,14735.15,14746.15,,,,0.0,0.0,0.0,0.0
450,30/03/21 15:25,14837.85,14855.0,14828.25,14855.0,,,,0.0,0.0,0.0,0.0
451,30/03/21 15:20,14846.5,14863.1,14835.8,14837.7,,,,0.0,0.0,0.0,0.0
452,30/03/21 15:15,14849.55,14849.55,14835.2,14846.1,,,,0.0,0.0,0.0,0.0
453,30/03/21 15:10,14845.0,14859.2,14842.0,14850.1,,,,0.0,0.0,0.0,0.0
454,30/03/21 15:05,14844.2,14847.3,14834.25,14844.5,SZ,14863.85,14868.05,0.0,0.0,0.0,0.0
455,30/03/21 15:00,14865.1,14868.05,14826.75,14843.95,,,,0.0,0.0,0.0,0.0
456,30/03/21 14:55,14864.6,14868.05,14859.75,14863.85,,,,0.0,0.0,0.0,0.0
457,30/03/21 14:50,14849.95,14873.5,14847.55,14865.05,,,,0.0,0.0,0.0,0.0
458,30/03/21 14:45,14854.9,14863.65,14843.55,14849.4,,,,0.0,0.0,0.0,0.0
459,30/03/21 14:40,14855.2,14858.6,14849.85,14854.65,,,,0.0,0.0,0.0,0.0
460,30/03/21 14:35,14853.7,14866.25,14852.25,14854.8,,,,0.0,0.0,0.0,0.0
461,30/03/21 14:30,14850.7,14857.75,14834.65,14853.1,SZ,14864.85,14869.85,0.0,0.0,0.0,0.0
462,30/03/21 14:25,14869.4,14873.8,14846.2,14852.55,,,,0.0,0.0,0.0,0.0
463,30/03/21 14:20,14864.85,14869.85,14850.9,14869.85,DZ,14851.85,14826.95,0.0,0.0,0.0,0.0
464,30/03/21 14:15,14851.2,14876.3,14850.75,14864.4,,,,0.0,0.0,0.0,0.0
465,30/03/21 14:10,14848.05,14856.8,14844.55,14851.85,,,,0.0,0.0,0.0,0.0
466,30/03/21 14:05,14840.65,14851.3,14826.95,14847.05,,,,0.0,0.0,0.0,0.0
467,30/03/21 14:00,14816.3,14842.5,14815.4,14839.9,,,,0.0,0.0,0.0,0.0
468,30/03/21 13:55,14822.8,14822.9,14809.8,14814.35,,,,0.0,0.0,0.0,0.0
469,30/03/21 13:50,14814.0,14822.0,14811.05,14821.35,DZ,14804.15,14782.25,0.0,0.0,0.0,0.0
470,30/03/21 13:45,14804.5,14814.25,14798.05,14813.85,,,,0.0,0.0,0.0,0.0
471,30/03/21 13:40,14798.7,14812.75,14791.1,14804.15,,,,0.0,0.0,0.0,0.0
472,30/03/21 13:35,14800.75,14800.8,14782.25,14798.1,,,,0.0,0.0,0.0,0.0
473,30/03/21 13:30,14790.65,14800.6,14782.4,14798.95,DZ,14779.9,14763.05,0.0,0.0,0.0,0.0
474,30/03/21 13:25,14780.15,14794.9,14778.0,14789.95,,,,0.0,0.0,0.0,0.0
475,30/03/21 13:20,14774.95,14779.9,14763.05,14779.9,,,,0.0,0.0,0.0,0.0
476,30/03/21 13:15,14761.8,14775.65,14756.8,14774.9,,,,0.0,0.0,0.0,0.0
477,30/03/21 13:10,14738.0,14762.45,14736.55,14762.45,,,,14772.4,14783.0,0.0,0.0
478,30/03/21 13:05,14745.2,14745.35,14728.55,14738.05,,,,14772.4,14783.0,0.0,0.0
479,30/03/21 13:00,14752.8,14752.8,14732.25,14745.0,,,,14772.4,14783.0,0.0,0.0
480,30/03/21 12:55,14757.65,14760.75,14745.45,14753.8,,,,14772.4,14783.0,0.0,0.0
481,30/03/21 12:50,14764.4,14768.95,14746.1,14757.75,,,,14772.4,14783.0,0.0,0.0
482,30/03/21 12:45,14762.15,14768.5,14755.75,14764.3,,,,14772.4,14783.0,0.0,0.0
483,30/03/21 12:40,14759.0,14764.8,14748.45,14762.35,,,,14772.4,14783.0,0.0,0.0
484,30/03/21 12:35,14763.15,14769.75,14758.0,14759.85,DZ,14744.0,14733.25,14772.4,14783.0,0.0,0.0
485,30/03/21 12:30,14744.9,14764.65,14744.25,14763.9,,,,14772.4,14783.0,0.0,0.0
486,30/03/21 12:25,14742.4,14744.15,14733.25,14744.0,DZ,14722.3,14710.25,14772.4,14783.0,0.0,0.0
487,30/03/21 12:20,14721.4,14748.35,14716.9,14743.2,,,,14772.4,14783.0,0.0,0.0
488,30/03/21 12:15,14722.3,14724.45,14710.25,14721.3,,,,14772.4,14783.0,0.0,0.0
489,30/03/21 12:10,14712.4,14729.15,14710.9,14722.9,,,,14772.4,14783.0,0.0,0.0
490,30/03/21 12:05,14745.0,14746.6,14710.0,14713.4,SZ,14760.6,14766.8,14772.4,14783.0,0.0,0.0
491,30/03/21 12:00,14760.0,14764.4,14742.3,14744.35,,,,14772.4,14783.0,14718.35,14707.45
492,30/03/21 11:55,14764.9,14766.8,14757.6,14760.6,SZ,14772.4,14783.0,0.0,0.0,14718.35,14707.45
493,30/03/21 11:50,14772.65,14779.5,14765.1,14765.1,,,,0.0,0.0,14718.35,14707.45
494,30/03/21 11:45,14773.65,14783.0,14770.25,14772.4,,,,0.0,0.0,14718.35,14707.45
495,30/03/21 11:40,14773.55,14777.4,14763.75,14774.15,DZ,14761.0,14756.05,0.0,0.0,14718.35,14707.45
496,30/03/21 11:35,14760.75,14774.7,14753.3,14774.7,,,,0.0,0.0,14718.35,14707.45
497,30/03/21 11:30,14760.0,14763.25,14756.05,14761.0,SZ,14769.4,14781.3,0.0,0.0,14718.35,14707.45
498,30/03/21 11:25,14769.1,14772.35,14759.1,14759.95,,,,0.0,0.0,14718.35,14707.45
499,30/03/21 11:20,14772.15,14781.3,14768.35,14769.4,DZ,14758.05,14748.25,0.0,0.0,14718.35,14707.45
500,30/03/21 11:15,14757.9,14773.05,14757.8,14772.4,,,,0.0,0.0,14718.35,14707.45
501,30/03/21 11:10,14755.05,14761.05,14750.4,14757.7,,,,0.0,0.0,14718.35,14707.45
502,30/03/21 11:05,14757.8,14762.1,14748.25,14755.95,,,,0.0,0.0,14718.35,14707.45
503,30/03/21 11:00,14757.0,14759.95,14751.1,14758.05,SZ,14762.0,14776.3,14762.0,14776.3,14718.35,14707.45
504,30/03/21 10:55,14768.45,14772.05,14755.35,14757.05,,,,0.0,0.0,14718.35,14707.45
505,30/03/21 10:50,14762.0,14776.3,14761.1,14768.4,,,,0.0,0.0,14718.35,14707.45
506,30/03/21 10:45,14747.15,14762.6,14746.05,14762.25,,,,0.0,0.0,14718.35,14707.45
507,30/03/21 10:40,14761.1,14765.9,14744.25,14747.8,DZ,14754.05,14750.0,0.0,0.0,14718.35,14707.45
508,30/03/21 10:35,14751.8,14763.25,14748.75,14762.1,,,,0.0,0.0,14718.35,14707.45
509,30/03/21 10:30,14754.05,14764.65,14750.0,14752.1,DZ,14752.55,14745.65,0.0,0.0,14718.35,14707.45
510,30/03/21 10:25,14745.65,14755.25,14745.4,14754.5,,,,0.0,0.0,14718.35,14707.45
511,30/03/21 10:20,14752.55,14763.45,14745.65,14746.45,,,,0.0,0.0,14718.35,14707.45
512,30/03/21 10:15,14741.05,14762.05,14738.6,14753.2,,,,0.0,0.0,14718.35,14707.45
513,30/03/21 10:10,14727.4,14743.25,14727.35,14741.55,DZ,14718.35,14707.45,0.0,0.0,14718.35,14707.45
514,30/03/21 10:05,14717.9,14731.75,14716.95,14726.9,,,,0.0,0.0,0.0,0.0
515,30/03/21 10:00,14717.35,14723.1,14714.15,14718.3,,,,0.0,0.0,0.0,0.0
516,30/03/21 9:55,14714.7,14719.2,14707.45,14718.35,,,,0.0,0.0,0.0,0.0
517,30/03/21 9:50,14707.05,14717.6,14707.05,14715.1,,,,0.0,0.0,0.0,0.0
518,30/03/21 9:45,14688.45,14709.1,14688.25,14706.95,,,,0.0,0.0,0.0,0.0
